date,dew,temp,press,wnd_spd,snow,rain,pollution
2014-08-01 22:00:00,24,27,1006,1.78,0,0,137
2014-08-01 23:00:00,24,26,1006,0.89,0,0,101
2014-08-02 00:00:00,24,26,1005,1.78,0,0,78
2014-08-02 01:00:00,24,26,1005,3.57,0,0,79
2014-08-02 02:00:00,24,26,1005,5.36,0,0,85
2014-08-02 03:00:00,24,26,1005,8.49,0,0,93
2014-08-02 04:00:00,23,25,1005,10.28,0,0,88
2014-08-02 05:00:00,23,25,1005,0.89,0,0,78
2014-08-02 06:00:00,24,25,1005,1.78,0,0,69
2014-08-02 07:00:00,24,26,1005,3.13,0,0,62
2014-08-02 08:00:00,24,27,1005,4.92,0,0,57
2014-08-02 09:00:00,24,28,1005,0.89,0,0,77
2014-08-02 10:00:00,25,29,1004,1.78,0,0,87
2014-08-02 11:00:00,25,31,1004,2.67,0,0,97
2014-08-02 12:00:00,24,32,1003,3.56,0,0,101
2014-08-02 13:00:00,24,33,1002,5.35,0,0,112
2014-08-02 14:00:00,24,33,1002,7.14,0,0,109
2014-08-02 15:00:00,24,34,1001,1.79,0,0,110
2014-08-02 16:00:00,24,34,1001,3.58,0,0,104
2014-08-02 17:00:00,24,34,1001,6.71,0,0,104
2014-08-02 18:00:00,23,33,1000,9.84,0,0,101
2014-08-02 19:00:00,23,32,1001,13.86,0,0,100
2014-08-02 20:00:00,24,30,1001,0.89,0,0,113
2014-08-02 21:00:00,23,31,1002,1.79,0,0,115
2014-08-02 22:00:00,24,28,1001,0.45,0,0,121
2014-08-02 23:00:00,24,27,1002,0.89,0,0,119
2014-08-03 00:00:00,24,27,1001,2.68,0,0,138
2014-08-03 01:00:00,24,27,1001,0.89,0,0,146
2014-08-03 02:00:00,25,26,1001,0.89,0,0,158
2014-08-03 03:00:00,24,26,1001,0.89,0,0,184
2014-08-03 04:00:00,25,26,1001,0.89,0,0,190
2014-08-03 05:00:00,24,26,1001,1.78,0,0,201
2014-08-03 06:00:00,24,26,1001,2.23,0,0,175
2014-08-03 07:00:00,24,27,1002,0.89,0,0,132
2014-08-03 08:00:00,25,29,1002,2.68,0,0,102
2014-08-03 09:00:00,24,31,1002,1.79,0,0,88
2014-08-03 10:00:00,24,32,1001,0.45,0,0,74
2014-08-03 11:00:00,24,34,1001,1.34,0,0,74
2014-08-03 12:00:00,24,34,1001,2.23,0,0,82
2014-08-03 13:00:00,24,34,1000,3.12,0,0,73
2014-08-03 14:00:00,24,34,999,4.02,0,0,95
2014-08-03 15:00:00,24,34,1000,8.04,0,0,76
2014-08-03 16:00:00,24,33,1000,12.96,0,0,102
2014-08-03 17:00:00,23,29,1000,4.92,0,0,72
2014-08-03 18:00:00,23,28,1000,0.89,0,0,69
2014-08-03 19:00:00,24,29,1000,1.78,0,0,52
2014-08-03 20:00:00,24,27,1001,1.79,0,0,54
2014-08-03 21:00:00,23,27,1002,3.58,0,0,67
2014-08-03 22:00:00,23,27,1002,4.47,0,0,63
2014-08-03 23:00:00,23,27,1001,0.45,0,0,67
2014-08-04 00:00:00,24,26,1001,0.89,0,0,74
2014-08-04 01:00:00,24,26,1001,0.89,0,0,80
2014-08-04 02:00:00,24,26,1001,0.89,0,1,92
2014-08-04 03:00:00,24,26,1001,0.89,0,2,89
2014-08-04 04:00:00,24,26,1001,0.89,0,3,82
2014-08-04 05:00:00,24,26,1001,2.68,0,0,92
2014-08-04 06:00:00,24,26,1002,0.89,0,0,90
2014-08-04 07:00:00,22,27,1002,3.13,0,0,90
2014-08-04 08:00:00,20,28,1003,8.05,0,0,59
2014-08-04 09:00:00,19,26,1003,12.97,0,1,12
2014-08-04 10:00:00,19,26,1004,18.78,0,2,10
2014-08-04 11:00:00,18,26,1005,24.59,0,0,7
2014-08-04 12:00:00,19,22,1005,30.4,0,1,5
2014-08-04 13:00:00,19,22,1006,33.53,0,2,7
2014-08-04 14:00:00,19,21,1006,3.13,0,3,7
2014-08-04 15:00:00,19,21,1006,3.13,0,4,6
2014-08-04 16:00:00,19,22,1006,4.92,0,0,4
2014-08-04 17:00:00,19,23,1006,4.02,0,0,7
2014-08-04 18:00:00,18,22,1006,7.15,0,0,7
2014-08-04 19:00:00,18,23,1006,1.79,0,0,4
2014-08-04 20:00:00,18,22,1006,1.79,0,0,2
2014-08-04 21:00:00,18,21,1007,4.92,0,0,2
2014-08-04 22:00:00,18,21,1007,6.71,0,0,4
2014-08-04 23:00:00,18,21,1006,8.5,0,0,4
2014-08-05 00:00:00,18,20,1006,10.29,0,0,6
2014-08-05 01:00:00,17,20,1007,1.79,0,0,14
2014-08-05 02:00:00,18,20,1006,0.89,0,0,13
2014-08-05 03:00:00,18,19,1007,1.79,0,0,10
2014-08-05 04:00:00,18,20,1007,3.58,0,0,8
2014-08-05 05:00:00,17,20,1007,6.71,0,0,9
2014-08-05 06:00:00,18,19,1007,9.84,0,0,11
2014-08-05 07:00:00,18,21,1007,12.97,0,0,14
2014-08-05 08:00:00,18,22,1008,16.1,0,0,16
2014-08-05 09:00:00,19,24,1008,19.23,0,0,14
2014-08-05 10:00:00,18,27,1008,0.89,0,0,25
2014-08-05 11:00:00,19,28,1008,1.78,0,0,25
2014-08-05 12:00:00,17,29,1007,2.67,0,0,31
2014-08-05 13:00:00,17,30,1006,1.79,0,0,27
2014-08-05 14:00:00,14,32,1006,3.58,0,0,26
2014-08-05 15:00:00,15,31,1005,5.37,0,0,28
2014-08-05 16:00:00,16,31,1005,8.5,0,0,32
2014-08-05 17:00:00,18,30,1005,11.63,0,0,51
2014-08-05 18:00:00,19,29,1005,14.76,0,0,32
2014-08-05 19:00:00,20,29,1005,17.89,0,0,25
2014-08-05 20:00:00,19,28,1006,19.68,0,0,23
2014-08-05 21:00:00,21,26,1007,20.57,0,0,27
2014-08-05 22:00:00,21,25,1006,21.46,0,0,28
2014-08-05 23:00:00,21,24,1006,0.89,0,0,26
2014-08-06 00:00:00,21,23,1007,0.89,0,0,32
2014-08-06 01:00:00,21,23,1006,1.79,0,0,34
2014-08-06 02:00:00,21,22,1007,3.58,0,0,48
2014-08-06 03:00:00,21,22,1007,0.89,0,0,49
2014-08-06 04:00:00,20,22,1006,2.68,0,0,60
2014-08-06 05:00:00,19,23,1007,5.81,0,0,63
2014-08-06 06:00:00,19,22,1008,8.94,0,0,62
2014-08-06 07:00:00,19,24,1008,12.96,0,0,68
2014-08-06 08:00:00,19,27,1008,16.09,0,0,63
2014-08-06 09:00:00,16,29,1008,4.02,0,0,50
2014-08-06 10:00:00,16,31,1008,4.02,0,0,23
2014-08-06 11:00:00,14,32,1008,4.02,0,0,16
2014-08-06 12:00:00,12,33,1007,8.94,0,0,8
2014-08-06 13:00:00,12,34,1007,13.86,0,0,6
2014-08-06 14:00:00,11,33,1006,17.88,0,0,3
2014-08-06 15:00:00,10,33,1006,21.01,0,0,2
2014-08-06 16:00:00,12,33,1006,1.79,0,0,5
2014-08-06 17:00:00,11,33,1006,3.58,0,0,4
2014-08-06 18:00:00,10,33,1006,6.71,0,0,8
2014-08-06 19:00:00,18,30,1006,11.63,0,0,15
2014-08-06 20:00:00,19,28,1007,14.76,0,0,25
2014-08-06 21:00:00,20,27,1008,17.89,0,0,28
2014-08-06 22:00:00,20,26,1008,21.02,0,0,46
2014-08-06 23:00:00,19,24,1009,22.81,0,0,71
2014-08-07 00:00:00,19,23,1009,0.89,0,0,125
2014-08-07 01:00:00,19,22,1009,0.89,0,0,142
2014-08-07 02:00:00,19,22,1009,0.89,0,0,105
2014-08-07 03:00:00,19,21,1009,0.89,0,0,101
2014-08-07 04:00:00,19,21,1009,0.89,0,0,89
2014-08-07 05:00:00,18,20,1010,4.02,0,0,93
2014-08-07 06:00:00,18,21,1010,7.15,0,0,85
2014-08-07 07:00:00,18,23,1010,8.94,0,0,62
2014-08-07 08:00:00,17,25,1010,12.96,0,0,40
2014-08-07 09:00:00,17,28,1010,16.09,0,0,52
2014-08-07 10:00:00,16,29,1010,3.13,0,0,62
2014-08-07 11:00:00,14,30,1010,0.89,0,0,55
2014-08-07 12:00:00,13,31,1009,1.79,0,0,48
2014-08-07 13:00:00,15,33,1009,1.79,0,0,41
2014-08-07 14:00:00,15,32,1008,3.13,0,0,39
2014-08-07 15:00:00,15,33,1008,6.26,0,0,43
2014-08-07 16:00:00,14,32,1007,10.28,0,0,43
2014-08-07 17:00:00,15,32,1007,14.3,0,0,44
2014-08-07 18:00:00,16,30,1007,18.32,0,0,37
2014-08-07 19:00:00,18,29,1008,21.45,0,0,40
2014-08-07 20:00:00,17,28,1008,24.58,0,0,64
2014-08-07 21:00:00,17,27,1009,27.71,0,0,48
2014-08-07 22:00:00,17,26,1009,29.5,0,0,56
2014-08-07 23:00:00,17,25,1009,31.29,0,0,41
2014-08-08 00:00:00,17,25,1009,34.42,0,0,48
2014-08-08 01:00:00,18,23,1009,0.89,0,0,29
2014-08-08 02:00:00,18,22,1009,1.79,0,0,40
2014-08-08 03:00:00,18,21,1009,0.89,0,0,42
2014-08-08 04:00:00,18,20,1009,1.78,0,0,47
2014-08-08 05:00:00,18,21,1010,2.67,0,0,51
2014-08-08 06:00:00,18,21,1010,0.89,0,0,69
2014-08-08 07:00:00,19,23,1010,0.89,0,0,79
2014-08-08 08:00:00,19,26,1010,1.78,0,0,90
2014-08-08 09:00:00,17,27,1010,2.67,0,0,83
2014-08-08 10:00:00,18,28,1010,1.79,0,0,76
2014-08-08 11:00:00,18,29,1009,3.58,0,0,85
2014-08-08 12:00:00,17,31,1009,6.71,0,0,72
2014-08-08 13:00:00,15,31,1008,10.73,0,0,56
2014-08-08 14:00:00,14,32,1008,15.65,0,0,45
2014-08-08 15:00:00,13,32,1007,20.57,0,0,46
2014-08-08 16:00:00,14,32,1007,25.49,0,0,39
2014-08-08 17:00:00,14,31,1006,30.41,0,0,49
2014-08-08 18:00:00,15,30,1006,34.43,0,0,49
2014-08-08 19:00:00,16,29,1007,37.56,0,0,62
2014-08-08 20:00:00,16,27,1007,39.35,0,0,59
2014-08-08 21:00:00,17,26,1007,41.14,0,0,58
2014-08-08 22:00:00,18,25,1008,42.93,0,0,59
2014-08-08 23:00:00,18,25,1008,44.72,0,0,60
2014-08-09 00:00:00,18,22,1007,46.51,0,0,72
2014-08-09 01:00:00,18,23,1007,48.3,0,0,71
2014-08-09 02:00:00,18,23,1007,51.43,0,0,90
2014-08-09 03:00:00,18,22,1007,53.22,0,0,120
2014-08-09 04:00:00,18,21,1007,0.89,0,0,123
2014-08-09 05:00:00,18,21,1007,1.34,0,0,132
2014-08-09 06:00:00,19,21,1008,0.89,0,0,144
2014-08-09 07:00:00,20,22,1008,1.79,0,0,154
2014-08-09 08:00:00,20,25,1008,3.58,0,0,160
2014-08-09 09:00:00,20,26,1007,5.37,0,0,124
2014-08-09 10:00:00,18,28,1008,1.79,0,0,95
2014-08-09 11:00:00,19,28,1007,3.58,0,0,80
2014-08-09 12:00:00,19,30,1006,3.13,0,0,72
2014-08-09 13:00:00,18,31,1006,6.26,0,0,70
2014-08-09 14:00:00,16,31,1005,10.28,0,0,58
2014-08-09 15:00:00,17,31,1004,13.41,0,0,53
2014-08-09 16:00:00,16,31,1003,18.33,0,0,54
2014-08-09 17:00:00,15,31,1003,23.25,0,0,44
2014-08-09 18:00:00,17,29,1003,26.38,0,0,33
2014-08-09 19:00:00,16,28,1003,30.4,0,0,46
2014-08-09 20:00:00,17,28,1004,33.53,0,0,42
2014-08-09 21:00:00,18,27,1005,36.66,0,0,55
2014-08-09 22:00:00,18,22,1006,7.15,0,1,15
2014-08-09 23:00:00,18,21,1005,0.89,0,2,18
2014-08-10 00:00:00,19,21,1004,1.79,0,0,17
2014-08-10 01:00:00,18,21,1004,1.79,0,0,22
2014-08-10 02:00:00,18,20,1005,1.79,0,0,22
2014-08-10 03:00:00,18,20,1004,0.89,0,0,24
2014-08-10 04:00:00,17,19,1004,0.89,0,0,21
2014-08-10 05:00:00,18,19,1004,2.68,0,0,28
2014-08-10 06:00:00,18,19,1004,0.89,0,0,31
2014-08-10 07:00:00,19,22,1004,1.79,0,0,31
2014-08-10 08:00:00,19,24,1005,0.89,0,0,24
2014-08-10 09:00:00,19,25,1004,1.79,0,0,25
2014-08-10 10:00:00,18,27,1004,0.89,0,0,39
2014-08-10 11:00:00,18,29,1004,1.78,0,0,38
2014-08-10 12:00:00,17,30,1003,3.13,0,0,37
2014-08-10 13:00:00,17,31,1003,1.79,0,0,36
2014-08-10 14:00:00,17,33,1002,1.79,0,0,32
2014-08-10 15:00:00,16,33,1001,3.58,0,0,30
2014-08-10 16:00:00,16,33,1000,4.02,0,0,23
2014-08-10 17:00:00,18,33,1000,8.94,0,0,20
2014-08-10 18:00:00,17,32,1000,13.86,0,0,28
2014-08-10 19:00:00,18,31,1001,18.78,0,0,43
2014-08-10 20:00:00,19,29,1001,20.57,0,0,53
2014-08-10 21:00:00,19,27,1002,22.36,0,0,49
2014-08-10 22:00:00,20,26,1003,1.79,0,0,53
2014-08-10 23:00:00,20,25,1003,3.58,0,0,78
2014-08-11 00:00:00,19,24,1004,1.79,0,0,86
2014-08-11 01:00:00,20,23,1004,5.81,0,0,65
2014-08-11 02:00:00,19,23,1004,10.73,0,0,58
2014-08-11 03:00:00,18,22,1004,13.86,0,0,53
2014-08-11 04:00:00,18,22,1004,16.99,0,0,26
2014-08-11 05:00:00,18,21,1005,20.12,0,0,20
2014-08-11 06:00:00,18,21,1005,21.91,0,0,12
2014-08-11 07:00:00,18,25,1005,23.7,0,0,13
2014-08-11 08:00:00,16,27,1006,27.72,0,0,12
2014-08-11 09:00:00,15,29,1006,4.02,0,0,12
2014-08-11 10:00:00,11,31,1006,4.92,0,0,6
2014-08-11 11:00:00,13,33,1005,9.84,0,0,11
2014-08-11 12:00:00,11,32,1005,4.02,0,0,6
2014-08-11 13:00:00,11,34,1004,1.79,0,0,6
2014-08-11 14:00:00,11,33,1003,4.02,0,0,11
2014-08-11 15:00:00,10,34,1003,1.79,0,0,10
2014-08-11 16:00:00,10,34,1002,3.58,0,0,9
2014-08-11 17:00:00,11,34,1002,5.37,0,0,9
2014-08-11 18:00:00,12,33,1002,0.89,0,0,14
2014-08-11 19:00:00,16,29,1002,1.34,0,0,21
2014-08-11 20:00:00,16,26,1003,2.23,0,0,22
2014-08-11 21:00:00,12,31,1004,1.79,0,0,23
2014-08-11 22:00:00,14,29,1005,3.13,0,0,27
2014-08-11 23:00:00,15,23,1005,1.79,0,0,42
2014-08-12 00:00:00,17,21,1005,0.45,0,0,50
2014-08-12 01:00:00,17,20,1005,0.9,0,0,57
2014-08-12 02:00:00,14,22,1005,1.79,0,0,29
2014-08-12 03:00:00,13,21,1005,3.58,0,0,26
2014-08-12 04:00:00,12,20,1005,5.37,0,0,23
2014-08-12 05:00:00,10,23,1005,4.02,0,0,18
2014-08-12 06:00:00,12,21,1006,3.13,0,0,15
2014-08-12 07:00:00,11,25,1006,6.26,0,0,12
2014-08-12 08:00:00,10,27,1007,3.13,0,0,17
2014-08-12 09:00:00,11,29,1007,6.26,0,0,8
2014-08-12 10:00:00,11,31,1007,0.89,0,0,10
2014-08-12 11:00:00,12,32,1007,3.13,0,0,12
2014-08-12 12:00:00,13,32,1006,6.26,0,0,19
2014-08-12 13:00:00,12,33,1006,9.39,0,0,21
2014-08-12 14:00:00,13,33,1005,0.89,0,0,30
2014-08-12 15:00:00,13,32,1004,1.79,0,0,33
2014-08-12 16:00:00,12,32,1004,3.58,0,0,28
2014-08-12 17:00:00,13,31,1004,6.71,0,0,24
2014-08-12 18:00:00,16,29,1005,8.5,0,0,31
2014-08-12 19:00:00,17,27,1005,0.89,0,0,40
2014-08-12 20:00:00,18,26,1006,0.89,0,0,29
2014-08-12 21:00:00,17,26,1006,2.68,0,0,64
2014-08-12 22:00:00,16,28,1006,3.13,0,0,38
2014-08-12 23:00:00,15,28,1007,7.15,0,0,19
2014-08-13 00:00:00,18,22,1008,5.81,0,1,23
2014-08-13 01:00:00,18,21,1007,3.13,0,2,13
2014-08-13 02:00:00,17,21,1007,0.89,0,0,15
2014-08-13 03:00:00,18,20,1007,3.13,0,0,21
2014-08-13 04:00:00,18,21,1007,4.02,0,1,18
2014-08-13 05:00:00,18,20,1008,0.89,0,2,19
2014-08-13 06:00:00,18,20,1008,0.89,0,3,38
2014-08-13 07:00:00,19,20,1008,3.13,0,4,36
2014-08-13 08:00:00,19,20,1008,3.13,0,5,36
2014-08-13 09:00:00,18,20,1009,4.92,0,6,53
2014-08-13 10:00:00,18,20,1009,3.13,0,7,55
2014-08-13 11:00:00,18,20,1009,1.79,0,8,43
2014-08-13 12:00:00,18,20,1009,4.92,0,9,38
2014-08-13 13:00:00,18,19,1009,8.05,0,10,26
2014-08-13 14:00:00,18,20,1008,1.79,0,11,17
2014-08-13 15:00:00,18,20,1008,3.13,0,0,17
2014-08-13 16:00:00,18,21,1008,4.92,0,0,15
2014-08-13 17:00:00,18,23,1008,1.79,0,0,19
2014-08-13 18:00:00,18,23,1008,1.79,0,0,21
2014-08-13 19:00:00,18,21,1008,0.89,0,0,24
2014-08-13 20:00:00,18,20,1008,1.78,0,0,24
2014-08-13 21:00:00,18,20,1009,0.89,0,0,26
2014-08-13 22:00:00,17,19,1009,1.78,0,0,24
2014-08-13 23:00:00,17,18,1009,0.89,0,0,21
2014-08-14 00:00:00,17,18,1009,1.79,0,0,29
2014-08-14 01:00:00,16,18,1009,0.89,0,0,19
2014-08-14 02:00:00,16,18,1009,1.79,0,0,22
2014-08-14 03:00:00,16,17,1009,1.79,0,0,22
2014-08-14 04:00:00,16,17,1008,4.92,0,0,16
2014-08-14 05:00:00,15,17,1008,0.89,0,0,28
2014-08-14 06:00:00,16,17,1009,1.34,0,0,35
2014-08-14 07:00:00,17,19,1009,3.13,0,0,17
2014-08-14 08:00:00,17,22,1009,6.26,0,0,25
2014-08-14 09:00:00,17,23,1009,8.05,0,0,27
2014-08-14 10:00:00,18,25,1009,0.89,0,0,26
2014-08-14 11:00:00,17,26,1008,1.78,0,0,26
2014-08-14 12:00:00,18,27,1008,1.79,0,0,28
2014-08-14 13:00:00,17,29,1007,4.92,0,0,42
2014-08-14 14:00:00,17,29,1007,8.94,0,0,48
2014-08-14 15:00:00,18,30,1006,13.86,0,0,31
2014-08-14 16:00:00,17,30,1005,19.67,0,0,27
2014-08-14 17:00:00,17,29,1005,24.59,0,0,26
2014-08-14 18:00:00,16,28,1005,28.61,0,0,35
2014-08-14 19:00:00,17,28,1006,33.53,0,0,32
2014-08-14 20:00:00,18,27,1006,36.66,0,0,38
2014-08-14 21:00:00,16,27,1007,3.13,0,0,37
2014-08-14 22:00:00,16,23,1006,0.89,0,0,26
2014-08-14 23:00:00,17,21,1007,1.78,0,0,17
2014-08-15 00:00:00,17,21,1006,1.79,0,0,32
2014-08-15 01:00:00,18,20,1006,0.45,0,0,26
2014-08-15 02:00:00,18,19,1006,0.89,0,0,34
2014-08-15 03:00:00,17,19,1006,1.79,0,0,32
2014-08-15 04:00:00,17,18,1006,0.89,0,0,23
2014-08-15 05:00:00,17,18,1007,0.89,0,0,35
2014-08-15 06:00:00,17,19,1007,0.89,0,0,71
2014-08-15 07:00:00,19,21,1008,1.78,0,0,102
2014-08-15 08:00:00,19,23,1008,1.79,0,0,121
2014-08-15 09:00:00,19,25,1008,4.92,0,0,114
2014-08-15 10:00:00,19,27,1008,0.89,0,0,64
2014-08-15 11:00:00,17,29,1007,1.79,0,0,47
2014-08-15 12:00:00,15,31,1007,0.89,0,0,26
2014-08-15 13:00:00,14,32,1006,1.78,0,0,17
2014-08-15 14:00:00,13,32,1006,1.79,0,0,12
2014-08-15 15:00:00,14,32,1005,4.92,0,0,17
2014-08-15 16:00:00,14,32,1005,8.05,0,0,34
2014-08-15 17:00:00,15,31,1005,12.07,0,0,48
2014-08-15 18:00:00,17,24,1005,13.86,0,0,22
2014-08-15 19:00:00,18,23,1005,0.89,0,0,30
2014-08-15 20:00:00,19,22,1006,1.78,0,0,27
2014-08-15 21:00:00,19,22,1006,2.67,0,0,24
2014-08-15 22:00:00,19,22,1007,1.79,0,0,28
2014-08-15 23:00:00,19,23,1007,3.58,0,0,33
2014-08-16 00:00:00,19,23,1007,6.71,0,0,55
2014-08-16 01:00:00,18,22,1007,0.89,0,0,70
2014-08-16 02:00:00,19,21,1007,1.78,0,0,71
2014-08-16 03:00:00,18,20,1007,1.79,0,0,88
2014-08-16 04:00:00,18,21,1008,3.58,0,0,82
2014-08-16 05:00:00,17,20,1008,5.37,0,0,52
2014-08-16 06:00:00,17,20,1008,7.16,0,0,46
2014-08-16 07:00:00,19,22,1009,0.45,0,0,33
2014-08-16 08:00:00,19,24,1009,1.79,0,0,37
2014-08-16 09:00:00,18,26,1009,3.58,0,0,49
2014-08-16 10:00:00,17,29,1009,0.89,0,0,71
2014-08-16 11:00:00,18,31,1009,1.78,0,0,68
2014-08-16 12:00:00,18,31,1008,2.67,0,0,48
2014-08-16 13:00:00,19,32,1008,3.56,0,0,44
2014-08-16 14:00:00,18,32,1007,6.69,0,0,38
2014-08-16 15:00:00,16,33,1006,3.13,0,0,28
2014-08-16 16:00:00,16,33,1006,6.26,0,0,52
2014-08-16 17:00:00,17,32,1006,9.39,0,0,63
2014-08-16 18:00:00,18,31,1006,12.52,0,0,56
2014-08-16 19:00:00,19,28,1006,14.31,0,0,61
2014-08-16 20:00:00,19,27,1007,0.89,0,0,74
2014-08-16 21:00:00,19,24,1007,0.89,0,0,80
2014-08-16 22:00:00,20,26,1008,2.68,0,0,89
2014-08-16 23:00:00,20,25,1008,0.89,0,0,97
2014-08-17 00:00:00,22,25,1008,3.13,0,0,172
2014-08-17 01:00:00,21,25,1008,4.92,0,0,209
2014-08-17 02:00:00,21,25,1008,8.05,0,0,72
2014-08-17 03:00:00,18,22,1008,11.18,0,0,19
2014-08-17 04:00:00,17,23,1009,16.1,0,0,23
2014-08-17 05:00:00,17,22,1010,20.12,0,0,31
2014-08-17 06:00:00,17,20,1011,1.79,0,0,27
2014-08-17 07:00:00,18,23,1010,0.89,0,0,33
2014-08-17 08:00:00,17,24,1010,1.79,0,0,38
2014-08-17 09:00:00,18,25,1010,4.92,0,0,36
2014-08-17 10:00:00,18,27,1010,1.79,0,0,39
2014-08-17 11:00:00,17,29,1010,3.58,0,0,44
2014-08-17 12:00:00,17,30,1010,1.79,0,0,37
2014-08-17 13:00:00,17,30,1010,3.13,0,0,36
2014-08-17 14:00:00,16,30,1009,8.05,0,0,28
2014-08-17 15:00:00,16,30,1009,12.97,0,0,38
2014-08-17 16:00:00,16,30,1009,16.1,0,0,23
2014-08-17 17:00:00,16,30,1010,19.23,0,0,20
2014-08-17 18:00:00,17,28,1010,22.36,0,0,20
2014-08-17 19:00:00,18,27,1010,24.15,0,0,35
2014-08-17 20:00:00,18,26,1011,25.94,0,0,44
2014-08-17 21:00:00,18,24,1012,0.89,0,0,55
2014-08-17 22:00:00,19,24,1011,0.89,0,0,73
2014-08-17 23:00:00,19,23,1011,0.89,0,0,81
2014-08-18 00:00:00,19,22,1011,0.89,0,0,93
2014-08-18 01:00:00,19,22,1012,1.78,0,0,91
2014-08-18 02:00:00,19,22,1012,0.89,0,0,51
2014-08-18 03:00:00,18,21,1012,1.78,0,0,56
2014-08-18 04:00:00,17,22,1011,0.45,0,0,56
2014-08-18 05:00:00,17,20,1012,3.13,0,0,34
2014-08-18 06:00:00,17,20,1012,4.92,0,0,35
2014-08-18 07:00:00,17,22,1012,8.94,0,0,27
2014-08-18 08:00:00,17,24,1013,1.79,0,0,26
2014-08-18 09:00:00,17,25,1013,3.58,0,0,39
2014-08-18 10:00:00,18,27,1013,0.89,0,0,35
2014-08-18 11:00:00,19,28,1012,1.79,0,0,38
2014-08-18 12:00:00,19,28,1012,3.58,0,0,59
2014-08-18 13:00:00,19,29,1012,6.71,0,0,69
2014-08-18 14:00:00,18,29,1011,9.84,0,0,80
2014-08-18 15:00:00,19,30,1010,12.97,0,0,74
2014-08-18 16:00:00,18,30,1010,16.99,0,0,0
2014-08-18 17:00:00,18,30,1010,21.01,0,0,0
2014-08-18 18:00:00,18,29,1010,24.14,0,0,65
2014-08-18 19:00:00,18,28,1011,28.16,0,0,71
2014-08-18 20:00:00,18,27,1011,31.29,0,0,71
2014-08-18 21:00:00,18,25,1012,33.08,0,0,74
2014-08-18 22:00:00,16,26,1012,37.1,0,0,57
2014-08-18 23:00:00,16,26,1012,40.23,0,0,60
2014-08-19 00:00:00,17,23,1012,42.02,0,0,74
2014-08-19 01:00:00,18,22,1012,42.91,0,0,61
2014-08-19 02:00:00,18,21,1011,0.89,0,0,66
2014-08-19 03:00:00,18,21,1012,1.79,0,0,74
2014-08-19 04:00:00,18,20,1011,0.89,0,0,88
2014-08-19 05:00:00,18,21,1012,0.89,0,0,94
2014-08-19 06:00:00,19,20,1012,0.89,0,0,97
2014-08-19 07:00:00,19,22,1012,0.89,0,0,111
2014-08-19 08:00:00,19,25,1013,3.13,0,0,107
2014-08-19 09:00:00,19,27,1013,4.92,0,0,123
2014-08-19 10:00:00,19,29,1013,0.89,0,0,97
2014-08-19 11:00:00,20,30,1012,1.78,0,0,93
2014-08-19 12:00:00,19,30,1012,3.57,0,0,78
2014-08-19 13:00:00,19,32,1011,4.02,0,0,69
2014-08-19 14:00:00,18,33,1010,7.15,0,0,61
2014-08-19 15:00:00,17,33,1010,11.17,0,0,55
2014-08-19 16:00:00,17,32,1009,16.09,0,0,48
2014-08-19 17:00:00,16,32,1009,20.11,0,0,13
2014-08-19 18:00:00,17,31,1009,24.13,0,0,59
2014-08-19 19:00:00,17,29,1009,28.15,0,0,74
2014-08-19 20:00:00,19,28,1010,32.17,0,0,80
2014-08-19 21:00:00,19,28,1010,35.3,0,0,84
2014-08-19 22:00:00,19,26,1010,37.09,0,0,78
2014-08-19 23:00:00,19,26,1010,38.88,0,0,70
2014-08-20 00:00:00,19,25,1010,40.67,0,0,73
2014-08-20 01:00:00,19,25,1010,42.46,0,0,71
2014-08-20 02:00:00,19,23,1010,44.25,0,0,68
2014-08-20 03:00:00,19,22,1010,46.04,0,0,88
2014-08-20 04:00:00,19,22,1009,46.93,0,0,99
2014-08-20 05:00:00,19,21,1010,48.72,0,0,104
2014-08-20 06:00:00,19,21,1010,49.61,0,0,106
2014-08-20 07:00:00,19,23,1010,0.89,0,0,115
2014-08-20 08:00:00,19,25,1010,0.89,0,0,112
2014-08-20 09:00:00,20,27,1010,1.78,0,0,114
2014-08-20 10:00:00,21,28,1010,1.79,0,0,107
2014-08-20 11:00:00,21,30,1010,1.79,0,0,99
2014-08-20 12:00:00,19,32,1009,4.92,0,0,81
2014-08-20 13:00:00,18,32,1008,9.84,0,0,69
2014-08-20 14:00:00,17,33,1007,14.76,0,0,69
2014-08-20 15:00:00,16,33,1006,20.57,0,0,77
2014-08-20 16:00:00,17,33,1006,25.49,0,0,0
2014-08-20 17:00:00,18,32,1006,30.41,0,0,0
2014-08-20 18:00:00,18,31,1006,34.43,0,0,0
2014-08-20 19:00:00,18,29,1007,37.56,0,0,0
2014-08-20 20:00:00,19,28,1007,40.69,0,0,0
2014-08-20 21:00:00,19,28,1007,42.48,0,0,0
2014-08-20 22:00:00,19,27,1008,45.61,0,0,0
2014-08-20 23:00:00,19,27,1008,47.4,0,0,0
2014-08-21 00:00:00,19,26,1008,50.53,0,0,0
2014-08-21 01:00:00,19,25,1007,52.32,0,0,99
2014-08-21 02:00:00,20,24,1007,0.45,0,0,112
2014-08-21 03:00:00,20,23,1007,1.79,0,0,119
2014-08-21 04:00:00,20,23,1007,2.68,0,0,122
2014-08-21 05:00:00,20,23,1007,0.89,0,0,133
2014-08-21 06:00:00,20,23,1007,0.89,0,0,133
